Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
姉ヶ崎カントリー倶楽部,西アウト,Aグリーン,レギュラー,2010.07.11,西イン,Aグリーン,レギュラー,2010.07.11,72,6416,75.6,135
姉ヶ崎カントリー倶楽部,西アウト,Aグリーン,フロント1,2010.07.11,西イン,Aグリーン,フロント1,2010.07.11,72,6080,73.8,130
姉ヶ崎カントリー倶楽部,西アウト,Aグリーン,フロント2,2010.07.11,西イン,Aグリーン,フロント2,2010.07.11,72,5391,70.2,121
姉ヶ崎カントリー倶楽部,西アウト,Bグリーン,バック,2010.07.11,西イン,Bグリーン,バック,2010.07.11,72,6583,76.6,138
姉ヶ崎カントリー倶楽部,西アウト,Bグリーン,レギュラー,2010.07.11,西イン,Bグリーン,レギュラー,2010.07.11,72,6171,74.4,132
姉ヶ崎カントリー倶楽部,西アウト,Bグリーン,フロント1,2010.07.11,西イン,Bグリーン,フロント1,2010.07.11,72,5835,72.6,127
姉ヶ崎カントリー倶楽部,西アウト,Bグリーン,フロント2,2010.07.11,西イン,Bグリーン,フロント2,2010.07.11,72,5147,69.2,118
アバイディングクラブゴルフソサエティ,アウト,ベント,チャンピオン,2015.03.31,イン,ベント,チャンピオン,2015.03.31,72,6731,78.8,143
アバイディングクラブゴルフソサエティ,アウト,ベント,バック,2015.03.31,イン,ベント,バック,2015.03.31,72,6280,76.1,139
アバイディングクラブゴルフソサエティ,アウト,ベント,レギュラー,2015.03.31,イン,ベント,レギュラー,2015.03.31,72,5814,73.4,133
アバイディングクラブゴルフソサエティ,アウト,ベント,フォワード,2015.03.31,イン,ベント,フォワード,2015.03.31,72,5272,70.1,126
我孫子ゴルフ倶楽部,アウト,ベント,バック,2012.12.10,イン,ベント,バック,2012.12.10,72,6912,80.2,141
我孫子ゴルフ倶楽部,アウト,ベント,レギュラー,2012.12.10,イン,ベント,レギュラー,2012.12.10,72,6453,77.5,138
我孫子ゴルフ倶楽部,アウト,ベント,フロント,2012.12.10,イン,ベント,フロント,2012.12.10,72,6136,75.5,135
我孫子ゴルフ倶楽部,アウト,ベント,レディース,2012.12.10,イン,ベント,レディース,2012.12.10,72,5359,70.8,124
一の宮カントリー倶楽部,東アウト,ベント,バック,2015.07.17,東イン,ベント,バック,2015.07.17,72,6586,78.9,137
一の宮カントリー倶楽部,東アウト,ベント,レギュラー,2015.07.17,東イン,ベント,レギュラー,2015.07.17,72,6331,77.4,134
一の宮カントリー倶楽部,東アウト,ベント,フロント,2015.07.17,東イン,ベント,フロント,2015.07.17,72,6046,75.5,132
一の宮カントリー倶楽部,東アウト,ベント,レディース,2015.07.17,東イン,ベント,レディース,2015.07.17,72,5409,72.0,125
一の宮カントリー倶楽部,東アウト,コーライ,バック,2015.07.17,東イン,コーライ,バック,2015.07.17,72,6716,79.5,139
一の宮カントリー倶楽部,東アウト,コーライ,レギュラー,2015.07.17,東イン,コーライ,レギュラー,2015.07.17,72,6447,77.9,135
一の宮カントリー倶楽部,東アウト,コーライ,フロント,2015.07.17,東イン,コーライ,フロント,2015.07.17,72,6174,76.2,133
一の宮カントリー倶楽部,東アウト,コーライ,レディース,2015.07.17,東イン,コーライ,レディース,2015.07.17,72,5532,72.5,126
一の宮カントリー倶楽部,西アウト,ベント,バック,2015.07.17,西イン,ベント,バック,2015.07.17,72,6717,79.0,136
一の宮カントリー倶楽部,西アウト,ベント,レギュラー,2015.07.17,西イン,ベント,レギュラー,2015.07.17,72,6341,76.9,131
一の宮カントリー倶楽部,西アウト,ベント,フロント,2015.07.17,西イン,ベント,フロント,2015.07.17,72,6021,74.9,128
一の宮カントリー倶楽部,西アウト,ベント,レディース,2015.07.17,西イン,ベント,レディース,2015.07.17,72,5255,70.5,120
一の宮カントリー倶楽部,西アウト,コーライ,バック,2015.07.17,西イン,コーライ,バック,2015.07.17,72,6750,79.3,137
一の宮カントリー倶楽部,西アウト,コーライ,レギュラー,2015.07.17,西イン,コーライ,レギュラー,2015.07.17,72,6377,77.3,133
一の宮カントリー倶楽部,西アウト,コーライ,フロント,2015.07.17,西イン,コーライ,フロント,2015.07.17,72,6057,75.4,129
一の宮カントリー倶楽部,西アウト,コーライ,レディース,2015.07.17,西イン,コーライ,レディース,2015.07.17,72,5286,70.9,121
市原京急カントリークラブ,アウト,ベント,バック,2010.09.13,イン,ベント,バック,2010.09.13,72,6663,76.6,138
市原京急カントリークラブ,アウト,ベント,レギュラー,2010.09.13,イン,ベント,レギュラー,2010.09.13,72,6129,73.8,131
市原京急カントリークラブ,アウト,ベント,レディース,2010.09.13,イン,ベント,レディース,2010.09.13,72,5467,70.3,121
市原京急カントリークラブ,アウト,コーライ,バック,2010.09.13,イン,コーライ,バック,2010.09.13,72,6729,76.9,139
市原京急カントリークラブ,アウト,コーライ,レギュラー,2010.09.13,イン,コーライ,レギュラー,2010.09.13,72,6195,74.1,131
市原京急カントリークラブ,アウト,コーライ,レディース,2010.09.13,イン,コーライ,レディース,2010.09.13,72,5538,70.6,122
イーグルレイクゴルフクラブ,OUT,ベント,バック,2021.03.22,IN,ベント,バック,2021.03.22,72,6677,78.6,145
イーグルレイクゴルフクラブ,OUT,ベント,レギュラー,2021.03.22,IN,ベント,レギュラー,2021.03.22,72,6323,76.8,141
イーグルレイクゴルフクラブ,OUT,ベント,フロント1,2021.03.22,IN,ベント,フロント1,2021.03.22,72,6024,75.4,138
イーグルレイクゴルフクラブ,OUT,ベント,フロント2,2021.03.22,IN,ベント,フロント2,2021.03.22,72,5608,73.2,134
イーグルレイクゴルフクラブ,OUT,ベント,レディース,2021.03.22,IN,ベント,レディース,2021.03.22,72,5192,70.9,129
大多喜カントリークラブ,東,ベント,バック,2009.07.29,南,ベント,バック,2009.07.29,72,6560,76.5,137
大多喜カントリークラブ,東,ベント,レギュラー_,2009.07.29,南,ベント,レギュラー,2009.07.29,72,6208,74.7,133
大多喜カントリークラブ,東,ベント,フロント1,2009.07.29,南,ベント,フロント1,2009.07.29,72,5387,70.3,121
大多喜カントリークラブ,東,コーライ,バック,2009.07.29,南,コーライ,バック,2009.07.29,72,6655,76.8,138
大多喜カントリークラブ,東,コーライ,レギュラー,2009.07.29,南,コーライ,レギュラー,2009.07.29,72,6307,74.9,133
大多喜カントリークラブ,東,コーライ,フロント1_,2009.07.29,南,コーライ,フロント1,2009.07.29,72,5472,70.5,122
大多喜カントリークラブ,西,ベント,バック,2009.07.29,東,ベント,バック_,2009.07.29,72,6567,76.3,137
大多喜カントリークラブ,西,ベント,レギュラー,2009.07.29,東,ベント,レギュラー,2009.07.29,72,6145,74.0,131
大多喜カントリークラブ,西,ベント,フロント1,2009.07.29,東,ベント,フロント1_,2009.07.29,72,5387,70.1,120
大多喜カントリークラブ,西,コーライ,バック_,2009.07.29,東,コーライ,バック_,2009.07.29,72,6663,76.6,138
大多喜カントリークラブ,西,コーライ,レギュラー,2009.07.29,東,コーライ,レギュラー,2009.07.29,72,6240,74.3,132
大多喜カントリークラブ,西,コーライ,フロント1_,2009.07.29,東,コーライ,フロント1,2009.07.29,72,5524,70.6,122
大多喜カントリークラブ,南,ベント,バック_,2009.07.29,西,ベント,バック,2009.07.29,72,6553,76.3,137
大多喜カントリークラブ,南,ベント,レギュラー_,2009.07.29,西,ベント,レギュラー,2009.07.29,72,6115,74.0,131
大多喜カントリークラブ,南,ベント,フロント1,2009.07.29,西,ベント,フロント1_,2009.07.29,72,5416,70.3,121
大多喜カントリークラブ,南,コーライ,バック_,2009.07.29,西,コーライ,バック,2009.07.29,72,6660,76.7,138
大多喜カントリークラブ,南,コーライ,レギュラー,2009.07.29,西,コーライ,レギュラー,2009.07.29,72,6227,74.4,132
大多喜カントリークラブ,南,コーライ,フロント1_,2009.07.29,西,コーライ,フロント1,2009.07.29,72,5568,70.9,123
オーク・ヒルズカントリークラブ,アウト,ベント,Black,2014.06.30,イン,ベント,Black,2014.06.30,72,6900,79.4,139
オーク・ヒルズカントリークラブ,アウト,ベント,Blue,2014.06.30,イン,ベント,Blue,2014.06.30,72,6532,77.3,134
オーク・ヒルズカントリークラブ,アウト,ベント,White,2014.06.30,イン,ベント,White,2014.06.30,72,6158,75.1,131
オーク・ヒルズカントリークラブ,アウト,ベント,Red1,2014.06.30,イン,ベント,Red1,2014.06.30,72,5332,70.3,122
オーク・ヒルズカントリークラブ,アウト,ベント,Red2,2014.06.30,イン,ベント,Red2,2014.06.30,72,5151,69.3,119
かずさカントリークラブ,さくら,Aグリーン,バック,2020.08.20,富士,Aグリーン,バック,2020.08.20,72,6677,79.2,143
かずさカントリークラブ,さくら,Aグリーン,レギュラー,2020.08.20,富士,Aグリーン,レギュラー,2020.08.20,72,6214,76.5,137
かずさカントリークラブ,さくら,Aグリーン,フロント,2020.08.20,富士,Aグリーン,フロント,2020.08.20,72,5920,74.8,135
かずさカントリークラブ,さくら,Aグリーン,レディース,2020.08.20,富士,Aグリーン,レディース,2020.08.20,72,5462,72.0,131
かずさカントリークラブ,さくら,Bグリーン,バック,2020.08.20,富士,Bグリーン,バック,2020.08.20,72,6417,77.4,137
かずさカントリークラブ,さくら,Bグリーン,レギュラー,2020.08.20,富士,Bグリーン,レギュラー,2020.08.20,72,5954,74.7,132
かずさカントリークラブ,さくら,Bグリーン,フロント,2020.08.20,富士,Bグリーン,フロント,2020.08.20,72,5660,72.9,130
かずさカントリークラブ,さくら,Bグリーン,レディース,2020.08.20,富士,Bグリーン,レディース,2020.08.20,72,5202,70.3,125
かずさカントリークラブ,富士,Aグリーン,バック,2020.08.20,つばめ,Aグリーン,バック,2020.08.20,72,6737,79.3,144
かずさカントリークラブ,富士,Aグリーン,レギュラー,2020.08.20,つばめ,Aグリーン,レギュラー,2020.08.20,72,6367,77.2,140
かずさカントリークラブ,富士,Aグリーン,フロント,2020.08.20,つばめ,Aグリーン,フロント,2020.08.20,72,6054,75.5,136
かずさカントリークラブ,富士,Aグリーン,レディース,2020.08.20,つばめ,Aグリーン,レディース,2020.08.20,72,5610,73.0,131
かずさカントリークラブ,富士,Bグリーン,バック,2020.08.20,つばめ,Bグリーン,バック,2020.08.20,72,6484,77.6,137
かずさカントリークラブ,富士,Bグリーン,レギュラー,2020.08.20,つばめ,Bグリーン,レギュラー,2020.08.20,72,6114,75.3,134
かずさカントリークラブ,富士,Bグリーン,フロント,2020.08.20,つばめ,Bグリーン,フロント,2020.08.20,72,5801,73.5,131
かずさカントリークラブ,富士,Bグリーン,レディース,2020.08.20,つばめ,Bグリーン,レディース,2020.08.20,72,5357,70.7,127
かずさカントリークラブ,つばめ,Aグリーン,バック,2020.08.20,さくら,Aグリーン,バック,2020.08.20,72,6706,79.1,139
かずさカントリークラブ,つばめ,Aグリーン,レギュラー,2020.08.20,さくら,Aグリーン,レギュラー,2020.08.20,72,6257,76.5,135
かずさカントリークラブ,つばめ,Aグリーン,フロント,2020.08.20,さくら,Aグリーン,フロント,2020.08.20,72,5976,74.9,132
かずさカントリークラブ,つばめ,Aグリーン,レディース,2020.08.20,さくら,Aグリーン,レディース,2020.08.20,72,5430,71.8,127
かずさカントリークラブ,つばめ,Bグリーン,バック,2020.08.20,さくら,Bグリーン,バック,2020.08.20,72,6473,77.6,137
かずさカントリークラブ,つばめ,Bグリーン,レギュラー,2020.08.20,さくら,Bグリーン,レギュラー,2020.08.20,72,6024,75.0,132
かずさカントリークラブ,つばめ,Bグリーン,フロント,2020.08.20,さくら,Bグリーン,フロント,2020.08.20,72,5743,73.2,130
かずさカントリークラブ,つばめ,Bグリーン,レディース,2020.08.20,さくら,Bグリーン,レディース,2020.08.20,72,5197,70.2,124
上総富士ゴルフクラブ,東,Lグリーン,バック,2020.09.02,西,Lグリーン,バック,2020.09.02,72,6456,76.8,133
上総富士ゴルフクラブ,東,Lグリーン,レギュラー,2020.09.02,西,Lグリーン,レギュラー,2020.09.02,72,6086,74.7,130
上総富士ゴルフクラブ,東,Lグリーン,フロント,2020.09.02,西,Lグリーン,フロント,2020.09.02,72,5550,71.4,125
上総富士ゴルフクラブ,東,Lグリーン,レディース,2020.09.02,西,Lグリーン,レディース,2020.09.02,72,4936,68.0,118
上総富士ゴルフクラブ,東,Rグリーン,バック,2020.09.02,西,Rグリーン,バック,2020.09.02,72,6487,76.8,134
上総富士ゴルフクラブ,東,Rグリーン,レギュラー,2020.09.02,西,Rグリーン,レギュラー,2020.09.02,72,6117,74.8,130
上総富士ゴルフクラブ,東,Rグリーン,フロント,2020.09.02,西,Rグリーン,フロント,2020.09.02,72,5581,71.6,125
上総富士ゴルフクラブ,東,Rグリーン,レディース,2020.09.02,西,Rグリーン,レディース,2020.09.02,72,4967,68.1,118
上総富士ゴルフクラブ,西,Lグリーン,バック,2020.09.02,南,Lグリーン,バック,2020.09.02,72,6581,77.8,133
上総富士ゴルフクラブ,西,Lグリーン,レギュラー,2020.09.02,南,Lグリーン,レギュラー,2020.09.02,72,6195,75.5,130
上総富士ゴルフクラブ,西,Lグリーン,フロント,2020.09.02,南,Lグリーン,フロント,2020.09.02,72,5682,72.4,125
上総富士ゴルフクラブ,西,Lグリーン,レディース,2020.09.02,南,Lグリーン,レディース,2020.09.02,72,5080,69.1,118
上総富士ゴルフクラブ,西,Rグリーン,バック,2020.09.02,南,Rグリーン,バック,2020.09.02,72,6571,77.6,133
上総富士ゴルフクラブ,西,Rグリーン,レギュラー,2020.09.02,南,Rグリーン,レギュラー,2020.09.02,72,6185,75.4,129
上総富士ゴルフクラブ,西,Rグリーン,フロント,2020.09.02,南,Rグリーン,フロント,2020.09.02,72,5672,72.4,124
上総富士ゴルフクラブ,西,Rグリーン,レディース,2020.09.02,南,Rグリーン,レディース,2020.09.02,72,5070,68.8,118
上総富士ゴルフクラブ,南,Lグリーン,バック,2020.09.02,東,Lグリーン,バック,2020.09.02,72,6551,77.0,132
上総富士ゴルフクラブ,南,Lグリーン,レギュラー,2020.09.02,東,Lグリーン,レギュラー,2020.09.02,72,6099,74.4,128
上総富士ゴルフクラブ,南,Lグリーン,フロント,2020.09.02,東,Lグリーン,フロント,2020.09.02,72,5592,71.4,123
上総富士ゴルフクラブ,南,Lグリーン,レディース,2020.09.02,東,Lグリーン,レディース,2020.09.02,72,4902,67.5,115
上総富士ゴルフクラブ,南,Rグリーン,バック,2020.09.02,東,Rグリーン,バック,2020.09.02,72,6558,77.0,132
上総富士ゴルフクラブ,南,Rグリーン,レギュラー,2020.09.02,東,Rグリーン,レギュラー,2020.09.02,72,6106,74.4,128
上総富士ゴルフクラブ,南,Rグリーン,フロント,2020.09.02,東,Rグリーン,フロント,2020.09.02,72,5599,71.4,123
上総富士ゴルフクラブ,南,Rグリーン,レディース,2020.09.02,東,Rグリーン,レディース,2020.09.02,72,4909,67.5,115
上総モナークカントリークラブ,アウト,ベント,バック,2009.09.01,イン,ベント,バック,2009.09.01,72,6809,77.8,141
上総モナークカントリークラブ,アウト,ベント,レギュラー,2009.09.01,イン,ベント,レギュラー,2009.09.01,72,6430,75.8,136
