,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Inner-Outer Blue,F,71,76.3,108.8,138,37.9  /  134,38.4  /  142
,Green,F,71,72.1,103.6,134,36.8  /  138,35.3  /  129
,Inner-Outer Green,F,71,72.1,103.6,134,35.6  /  132,36.5  /  135
,White,F,71,70.6,99.9,125,35.9  /  124,34.7  /  125
,Inner-Outer White,F,71,70.6,100.0,125,35.1  /  127,35.5  /  122
,Red,F,71,68.8,97.2,120,34.8  /  120,34.0  /  120
,Inner-Outer Red,F,71,68.8,97.2,120,34.2  /  124,34.6  /  116
,Silver,F,71,59.9,82.5,96,30.4  /  95,29.5  /  97
,Inner-Outer Silver,F,71,59.8,82.4,96,29.6  /  100,30.2  /  92
"Skenandoa Club, The",Blue,M,72,72.5,97.4,134,36.0  /  129,36.5  /  139
,White,M,72,71.1,95.3,131,35.0  /  125,36.1  /  137
,Black,M,72,69.3,93.2,129,34.1  /  124,35.2  /  133
,Gold,M,72,68.1,90.9,123,33.8  /  121,34.3  /  125
,Red,F,75,70.2,98.6,121,35.2  /  121,35.0  /  120
,Orange,F,75,67.5,94.7,116,33.1  /  112,34.4  /  119
Skene Valley Country Club,Blue,M,72,72.1,94.4,120,36.2  /  119,35.9  /  121
,White,M,72,69.9,91.0,114,35.0  /  113,34.9  /  114
,Gold,M,72,66.7,86.8,108,33.9  /  111,32.8  /  105
,Red,F,73,70.2,97.4,115,35.7  /  121,34.5  /  109
Sleepy Hollow Country Club - Lower Course,White,M,31,30.5,40.7,110,30.5  /  110,/
,Lower 9,F,31,31.9,44.5,107,31.9  /  107,/
Sleepy Hollow Country Club - Upper Course,BLACK,M,70,75.0,101.0,140,37.2  /  131,37.8  /  149
,BLUE,M,70,73.2,98.5,136,36.3  /  132,36.9  /  140
,WHITE,M,70,71.9,96.9,134,35.3  /  133,36.6  /  135
,TEMP Green,M,70,68.9,93.9,134,34.4  /  138,34.5  /  130
,White,F,72,77.3,110.9,143,38.3  /  135,39.0  /  150
,TEMP Green,F,70,74.3,106.9,140,37.4  /  136,36.9  /  143
,Red,F,72,72.9,105.0,137,36.9  /  136,36.0  /  137
Smithtown Landing Golf Course,Blue,M,72,69.5,92.9,126,35.0  /  125,34.5  /  127
,White,M,72,68.5,91.5,124,34.4  /  124,34.1  /  124
,Blue/White/Red,M,72,68.2,91.4,124,34.2  /  123,34.0  /  125
,Red/White/Blue,M,72,68.1,91.0,124,34.1  /  123,34.0  /  124
,Gold,M,72,67.0,89.8,122,33.7  /  121,33.3  /  123
,Red,M,72,65.8,88.1,120,32.8  /  117,33.0  /  123
,Red,F,72,70.6,99.0,121,35.2  /  119,35.4  /  122
Soaring Eagles Golf Course,Eagle,M,71,74.2,99.3,135,35.9  /  131,38.3  /  139
,Blue,M,71,72.3,97.0,133,35.0  /  130,37.3  /  136
,White,M,71,70.4,93.9,127,34.2  /  125,36.2  /  128
,Gold,M,71,66.0,87.8,117,32.4  /  117,33.6  /  117
,Gold,F,71,71.0,100.4,125,34.9  /  125,36.1  /  125
,Red,F,71,64.5,90.6,111,31.8  /  106,32.7  /  115
Sodus Bay Heights Golf Club,Black,M,72,73.1,98.8,139,36.2  /  135,36.9  /  142
,Blue,M,72,71.8,96.5,133,35.6  /  127,36.2  /  139
,White,M,72,70.4,93.8,126,35.3  /  119,35.1  /  132
,Green,M,72,69.5,92.1,122,35.3  /  119,34.2  /  124
,Yellow,M,72,67.9,89.7,117,34.3  /  116,33.6  /  118
,Red,M,72,64.3,85.8,116,32.5  /  115,31.8  /  116
,Blue,F,74,77.2,108.5,133,38.1  /  128,39.1  /  137
,White,F,74,76.2,108.7,138,38.0  /  137,38.2  /  138
,Green,F,74,74.7,106.6,135,37.7  /  137,37.0  /  133
,Yellow,F,74,72.9,103.8,131,36.8  /  128,36.1  /  134
,Red,F,74,69.2,98.1,123,34.8  /  121,34.4  /  124
Somers National Golf Club,BLUE,M,71,71.4,96.2,134,35.7  /  127,35.7  /  141
,Blue 2021 (M),M,71,71.4,95.9,132,35.5  /  124,35.9  /  140
,WHITE,M,71,70.2,94.5,131,35.2  /  125,35.0  /  137
,GOLD,M,71,67.3,90.1,123,33.4  /  122,33.9  /  124
,White,F,72,75.5,107.5,136,37.1  /  131,38.4  /  140
,Gold,F,72,72.8,103.9,132,36.3  /  126,36.5  /  138
,Red,F,72,69.5,99.2,126,34.7  /  131,34.8  /  121
,Red 2021 (W),F,72,69.3,98.3,123,35.1  /  120,34.2  /  126
South Fork Country Club,Blue,M,70,70.1,94.1,129,34.9  /  126,35.2  /  132
,White,M,70,68.4,91.8,127,34.1  /  123,34.3  /  130
,Red,M,70,65.6,87.3,117,32.5  /  114,33.1  /  119
,Gold,M,70,63.4,83.5,110,31.6  /  110,31.8  /  109
,White,F,71,74.2,105.2,131,36.8  /  131,37.4  /  131
,Red,F,71,69.4,97.7,120,34.5  /  120,34.9  /  120
,Gold (W),F,71,65.9,90.8,106,33.0  /  106,32.9  /  105
South Hills Country Club,Blue,M,72,70.3,93.4,125,35.2  /  121,35.1  /  128
,White,M,72,67.7,88.5,112,33.9  /  109,33.8  /  115
,Gold,M,72,65.1,85.0,107,32.5  /  111,32.6  /  103
,Red,F,72,69.3,95.2,110,34.3  /  109,35.0  /  110
South Park Golf Course,White 18,M,70,67.0,85.0,97,33.5  /  97,33.5  /  97
,White,M,35,33.5,42.4,96,33.5  /  96,/
,Red,F,70,69.2,91.8,96,34.6  /  96,34.6  /  96
South Shore Golf Course,Blue,M,72,70.0,92.7,123,35.1  /  122,34.9  /  123
,White,M,72,67.8,89.6,117,34.0  /  117,33.8  /  117
,White,F,72,73.9,104.6,131,37.2  /  135,36.7  /  126
,Red,F,72,69.4,98.0,121,35.1  /  122,34.3  /  120
Southampton Golf Club,Red,M,70,71.0,94.7,128,35.3  /  125,35.7  /  130
,Gold,M,70,69.3,92.8,127,34.6  /  128,34.7  /  125
,Green,M,70,68.3,91.7,127,33.9  /  125,34.4  /  128
,White,M,70,65.2,87.5,121,32.7  /  121,32.5  /  120
,Blue,M,70,61.4,80.5,103,30.5  /  102,30.9  /  103
,Green,F,71,74.3,105.8,134,36.9  /  134,37.4  /  133
,White,F,71,70.9,100.5,126,35.5  /  128,35.4  /  124
,Blue,F,71,65.6,93.2,117,32.2  /  117,33.4  /  117
Southern Dutchess Country Club,White/Blue,M,70,69.5,92.5,124,34.9  /  125,34.6  /  123
,Red/Yellow,M,70,67.8,90.5,123,33.8  /  123,34.0  /  122
,Blue / White,F,71,74.5,105.6,132,37.4  /  131,37.1  /  133
,Red/Yellow,F,71,71.4,100.8,125,35.7  /  126,35.7  /  124
Southward Ho Country Club,Blue,M,71,72.1,97.6,136,35.1  /  130,37.0  /  142
,Green,M,71,70.8,95.1,131,34.5  /  125,36.3  /  137
,White,M,71,69.4,93.2,129,33.8  /  122,35.6  /  135
,Gold,M,71,67.1,89.6,121,33.1  /  118,34.0  /  124
,White,F,72,75.4,108.1,140,36.6  /  139,38.8  /  140
,Gold,F,72,72.2,102.6,130,35.5  /  125,36.7  /  135
Split Rock Golf Course,Blue,M,70,72.0,96.0,129,36.4  /  130,35.6  /  128
,White,M,70,70.4,93.3,124,35.4  /  125,35.0  /  122
,White/ Gray,M,70,68.7,91.0,120,34.7  /  119,34.0  /  121
,Gray,M,70,65.1,86.2,114,32.6  /  115,32.5  /  112
,White,F,70,76.2,107.2,132,38.1  /  130,38.1  /  133
,Gray,F,70,70.3,97.9,117,35.1  /  117,35.2  /  117
Spook Rock Golf Club,Blue,M,72,72.9,98.7,139,36.5  /  140,36.4  /  138
,White,M,72,70.8,94.5,130,35.5  /  130,35.3  /  129
,Red,M,72,67.9,90.7,124,34.2  /  126,33.7  /  122
,Gold,M,72,67.5,89.5,122,34.3  /  120,33.2  /  124
,White,F,72,76.8,108.8,136,38.4  /  136,38.4  /  136
,Gold,F,72,72.8,103.6,131,36.9  /  131,35.9  /  131
,Red,F,72,68.5,96.3,118,34.2  /  118,34.3  /  118
Sprain Lake Golf Course,BLUE,M,70,68.7,91.9,125,33.1  /  117,35.6  /  133
,WHITE,M,70,67.3,88.8,116,32.4  /  109,34.9  /  123
,GOLD,M,70,64.0,82.1,98,31.5  /  96,32.5  /  99
,White,F,72,72.5,102.5,128,34.6  /  119,37.9  /  136
,Gold,F,71,67.4,95.2,118,32.8  /  109,34.6  /  127
,Red,F,71,66.8,93.6,114,32.6  /  105,34.2  /  122
Spring Lake Golf Club (LI) - Sandpiper,Gold,M,36,34.8,45.6,123,34.8  /  123,/
,Blue,M,36,33.9,45.2,122,33.9  /  122,/
,White,M,36,32.5,43.1,114,32.5  /  114,/
,Red,F,36,33.7,46.9,112,33.7  /  112,/
Spring Lake Golf Club (LI) - Thunderbird,Gold,M,72,73.1,97.0,129,36.4  /  127,36.7  /  130
,Blue,M,72,70.7,93.9,125,35.1  /  124,35.6  /  126
,White,M,72,68.6,90.9,120,34.2  /  118,34.4  /  122
,Hybrid,M,72,66.5,87.9,115,33.3  /  114,33.2  /  116
,Combo,F,72,71.3,99.8,121,35.8  /  123,35.5  /  119
,Red,F,72,68.1,95.2,114,33.7  /  114,34.4  /  114
Spring Lake Golf Club (LI) - Thunderbird/Sandpiper,Blue,M,72,69.5,92.5,124,35.6  /  126,33.9  /  122
Springville Country Club - Springville CC,Gold,M,71,70.9,94.7,129,35.7  /  122,35.2  /  135
,Blue,M,71,70.0,92.4,121,35.3  /  115,34.7  /  126
,White,M,71,67.1,89.1,119,33.4  /  116,33.7  /  121
,White,F,71,72.6,101.5,123,36.4  /  122,36.2  /  123
,Red,F,71,70.2,98.3,119,35.7  /  117,34.5  /  121
St George's Golf & Country Club,Championship,M,70,71.1,96.4,136,36.1  /  136,35.0  /  135
,Blue,M,70,70.5,95.1,133,35.7  /  133,34.8  /  133
,Tournament,M,70,69.7,93.8,130,35.3  /  124,34.4  /  136
,White,M,70,66.8,90.2,126,34.4  /  130,32.4  /  122
,Red,F,71,71.4,102.2,131,36.9  /  131,34.5  /  130
,Red/Green Tournament,F,71,70.3,100.1,127,36.5  /  129,33.8  /  124
,Red/Green,F,71,69.1,98.8,126,35.8  /  128,33.3  /  124
St. Bonaventure Golf Course,White,M,72,67.6,89.0,115,33.8  /  115,33.8  /  115
,Red,F,72,69.0,96.6,117,34.5  /  117,34.5  /  117
St. Lawrence University Oliver D. Appleton GC,Black,M,72,73.1,96.7,127,36.5  /  124,36.6  /  130
,White,M,72,71.0,94.2,125,35.6  /  121,35.4  /  129
,Brown,M,72,68.7,91.4,122,34.1  /  116,34.6  /  128
,Red,M,72,65.7,86.8,114,33.1  /  109,32.6  /  118
,Purple,M,72,62.9,82.8,107,31.8  /  103,31.1  /  111
,Red,F,72,70.9,97.4,113,35.8  /  111,35.1  /  114
,Purple,F,72,66.6,91.7,107,33.9  /  104,32.7  /  109
Stadium Golf Club,Blue,M,71,69.1,89.8,111,33.7  /  105,35.4  /  117
,White,M,71,67.4,87.4,108,32.8  /  100,34.6  /  115
,Red,M,71,64.6,83.1,100,31.6  /  94,33.0  /  105
,Yellow,M,71,60.0,76.1,87,29.7  /  83,30.3  /  90
,Red,F,71,69.5,95.1,109,34.0  /  108,35.5  /  109
,Yellow,F,71,63.0,85.3,95,30.8  /  90,32.2  /  99
Stafford Country Club,Black,M,72,71.6,97.1,138,35.9  /  138,35.7  /  137
,Blue,M,72,70.5,95.1,133,35.4  /  137,35.1  /  128
,White,M,72,68.7,91.2,121,34.8  /  123,33.9  /  119
,Green,M,72,67.6,89.3,117,34.1  /  117,33.5  /  116
,Green-Yellow,M,72,65.0,86.0,113,32.5  /  114,32.5  /  112
,Yellow,M,72,62.3,82.0,106,30.9  /  110,31.4  /  102
,White,F,72,74.4,106.1,135,37.8  /  135,36.6  /  134
,Green,F,72,73.0,103.8,131,37.0  /  131,36.0  /  131
,Green-Yellow,F,72,70.2,99.5,125,35.0  /  125,35.2  /  124
,Yellow,F,72,66.0,92.6,113,32.8  /  113,33.2  /  113
Stamford Golf Club,Blue,M,70,70.4,92.9,121,35.0  /  113,35.4  /  129
,White,M,70,68.2,90.0,118,33.9  /  109,34.3  /  126
,Gold,M,70,63.9,83.5,106,31.6  /  104,32.3  /  107
,White,F,70,73.1,103.5,129,36.1  /  122,37.0  /  136
,Gold,F,70,68.4,96.6,120,33.8  /  113,34.6  /  126
Stone Creek Golf Club,Blue,M,70,66.8,87.9,114,33.1  /  119,33.7  /  108
,White,M,70,64.8,84.4,106,31.8  /  107,33.0  /  104
,Green,F,70,66.6,91.7,107,32.7  /  111,33.9  /  102
Stone Dock Golf Course,Blue,M,72,70.4,94.6,130,35.2  /  131,35.2  /  129
,White,M,72,68.2,91.6,126,34.1  /  126,34.1  /  126
,Gold,M,72,64.0,84.6,111,32.0  /  111,32.0  /  111
,Red,F,72,67.0,93.9,114,33.6  /  112,33.4  /  116
Stonebridge Country Club,Blue,M,70,70.8,96.3,135,34.9  /  133,35.9  /  137
,White,M,70,69.6,94.7,133,34.2  /  131,35.4  /  135
,Red,M,70,63.7,85.0,115,31.2  /  113,32.5  /  116
,White,F,70,73.9,104.0,127,36.8  /  122,37.1  /  132
,Red,F,70,67.7,94.8,115,33.2  /  109,34.5  /  120
Stonehedges Golf Course,Blue,M,72,71.0,93.5,121,35.7  /  124,35.3  /  118
,White,M,72,69.5,91.9,121,34.9  /  121,34.6  /  121
,Yellow,M,72,65.5,85.6,109,32.9  /  109,32.6  /  108
,Red,F,73,68.9,97.1,120,34.7  /  123,34.2  /  116
Stony Ford Golf Course,Blue,M,72,71.7,95.0,126,36.2  /  125,35.5  /  126
,White,M,72,70.4,93.5,124,35.3  /  125,35.1  /  123
,White,F,0,75.2,95.2,131,37.8  /  133,37.4  /  128
,Forward,F,0,73.3,95.2,127,36.8  /  128,36.5  /  125
Storm King Golf Course Inc,BLUE/WHITE,M,71,70.8,95.8,134,35.4  /  139,35.4  /  128
,RED/YELLOW,M,69,67.4,91.4,128,34.0  /  132,33.4  /  124
,Blue/White,F,73,76.2,107.8,134,38.0  /  129,38.2  /  139
,Red/Yellow,F,71,73.9,103.2,125,37.3  /  126,36.6  /  123
Streamside Golf Course,Blue,M,72,68.1,90.9,123,34.1  /  122,34.0  /  124
,White,M,72,67.0,89.1,119,33.4  /  116,33.6  /  122
,Gold,M,72,64.0,84.3,110,32.0  /  108,32.0  /  111
,Red,F,72,66.1,91.3,107,33.0  /  104,33.1  /  109
Sullivan County Golf & CC,Blue,M,72,68.7,91.3,122,34.5  /  123,34.2  /  121
,Red,M,72,67.5,89.7,119,33.8  /  119,33.7  /  119
,Red,F,78,73.2,103.8,130,36.7  /  130,36.5  /  129
Summit Club at Armonk (Brynwood),Blue,M,71,71.3,95.9,133,36.8  /  136,34.5  /  129
,Combo,M,71,69.8,94.2,131,35.7  /  133,34.1  /  129
,White,M,71,68.7,92.7,129,35.2  /  129,33.5  /  129
,White,F,71,74.0,104.9,131,38.3  /  134,35.7  /  128
,Gold,F,69,68.9,97.1,120,35.3  /  123,33.6  /  116
Sunken Meadow State Park - Blue,Blue,M,70,69.2,91.0,117,34.6  /  117,34.6  /  117
,White,M,70,68.0,89.4,115,34.0  /  115,34.0  /  115
,Red,M,70,62.6,82.6,108,31.3  /  108,31.3  /  108
,White,F,35,36.7,50.5,117,36.7  /  117,/
,Red,F,35,34.8,48.1,113,34.8  /  113,/
Sunken Meadow State Park - Blue/Green,Blue,M,71,70.1,92.5,120,34.6  /  117,35.5  /  123
,White,M,71,68.7,90.5,117,34.0  /  115,34.7  /  119
,Red,M,71,64.1,85.0,112,31.3  /  108,32.8  /  116
,White,F,71,74.0,102.5,121,36.7  /  117,37.3  /  125
,Red,F,71,70.2,97.5,116,34.8  /  113,35.4  /  118
Sunken Meadow State Park - Green,Blue,M,72,71.0,93.6,123,35.5  /  123,35.5  /  123
,White,M,72,69.4,91.6,119,34.7  /  119,34.7  /  119
,Red,M,72,65.4,87.0,116,32.7  /  116,32.7  /  116
,White,F,36,37.3,52.2,125,37.3  /  125,/
,Red,F,36,35.4,49.3,118,35.4  /  118,/
Sunken Meadow State Park - Red,Blue,M,72,69.4,91.6,119,34.7  /  119,34.7  /  119
,White,M,72,68.2,90.0,116,34.1  /  116,34.1  /  116
,Red,M,72,65.4,86.4,113,32.7  /  113,32.7  /  113
,White,F,36,37.0,51.7,125,37.0  /  125,/
,Red,F,36,35.1,49.1,118,35.1  /  118,/
Sunken Meadow State Park - Red/Blue,Blue,M,71,69.3,91.3,118,34.7  /  119,34.6  /  117
,White,M,71,68.1,89.5,116,34.1  /  116,34.0  /  115
,Red,M,71,64.0,84.5,111,32.7  /  113,31.3  /  108
,White,F,71,73.7,102.2,121,37.0  /  125,36.7  /  117
,Red,F,71,69.9,97.1,116,35.1  /  118,34.8  /  113
Sunken Meadow State Park - Red/Green,Blue,M,72,70.2,92.7,121,34.7  /  119,35.5  /  123
,White,M,72,68.8,90.7,118,34.1  /  116,34.7  /  119
,Red,M,72,65.4,86.7,115,32.7  /  113,32.7  /  116
,White,F,72,74.3,103.7,125,37.0  /  125,37.3  /  125
,Red,F,72,70.5,98.3,118,35.1  /  118,35.4  /  118
Sunningdale Country Club,Black,M,71,73.4,98.3,135,37.2  /  140,36.2  /  129
,Blue,M,71,72.2,96.6,132,36.5  /  137,35.7  /  126
,Blue/White,M,71,71.4,95.2,129,36.0  /  133,35.4  /  124
,White,M,71,70.3,93.8,127,35.3  /  132,35.0  /  121
,Gold,M,71,68.1,91.0,123,34.3  /  128,33.8  /  118
,Green,M,71,67.6,90.4,122,34.0  /  124,33.6  /  120
,White,F,72,76.0,108.9,140,38.0  /  135,38.0  /  144
,Gold,F,72,73.7,105.1,133,37.2  /  134,36.5  /  132
,Hybrid,F,72,72.3,102.9,130,36.4  /  131,35.9  /  128
,Red,F,72,70.5,100.4,127,35.4  /  130,35.1  /  124
Sunny Hill Golf Course,Blue,M,66,61.9,79.5,95,29.3  /  83,32.6  /  107
,Red,F,66,63.1,86.3,98,29.0  /  82,34.1  /  114
Sunset Ridge Golf Club,Black,M,72,72.2,96.7,132,36.3  /  128,35.9  /  136
,Green,M,72,70.0,93.1,125,35.1  /  126,34.9  /  123
,Gold,M,72,65.7,86.3,111,33.0  /  111,32.7  /  111
,Red,F,72,68.4,94.8,112,34.6  /  114,33.8  /  110
Swan Lake Golf & Country Club,Blue,M,71,73.3,97.0,129,36.7  /  126,36.6  /  131
,White,M,72,71.2,94.6,125,35.4  /  124,35.8  /  126
,Gold,M,70,68.7,90.5,119,34.3  /  123,34.4  /  114
,Front,F,0,71.3,93.9,121,35.7  /  121,35.6  /  120
Swan Lake Golf Club,Blue,M,72,73.1,96.9,128,37.3  /  128,35.8  /  128
,White,M,72,70.6,93.4,123,36.0  /  122,34.6  /  123
,Gold,M,72,68.4,90.6,119,34.8  /  125,33.6  /  112
,Red,M,72,63.9,83.1,104,33.0  /  110,30.9  /  97
,Gold,F,72,74.4,104.3,127,37.9  /  126,36.5  /  128
,Red,F,72,70.7,98.7,119,35.9  /  118,34.8  /  120
Sycamore Country Club,Blue,M,71,71.5,95.6,130,35.2  /  125,36.3  /  135
,White,M,71,69.7,92.0,120,34.4  /  116,35.3  /  124
,Gold,M,71,66.5,87.6,114,32.4  /  111,34.1  /  116
,Red,F,72,71.5,100.8,124,34.7  /  122,36.8  /  126
Tallgrass Golf Course,Black,M,71,72.2,95.3,125,36.5  /  126,35.7  /  124
,White,M,71,70.1,93.0,123,35.5  /  124,34.6  /  122
,Gold,M,71,67.5,89.3,117,34.2  /  119,33.3  /  115
,White,F,70,74.3,104.6,129,37.2  /  132,37.1  /  125
,Gold,F,71,71.2,100.3,124,35.6  /  125,35.6  /  122
,Red,F,67,67.4,93.4,111,33.6  /  112,33.8  /  109
Tam O'Shanter Club,Championship,M,72,73.5,99.1,137,36.6  /  135,36.9  /  139
,Black/Gold,M,72,71.8,96.9,136,35.8  /  135,36.0  /  136
,Tournament,M,72,70.9,96.0,135,35.5  /  133,35.4  /  136
,Gold/Blue,M,72,69.3,93.4,131,34.4  /  135,34.9  /  126
,Member,M,72,69.1,93.3,129,34.6  /  130,34.5  /  128
,Silver,M,72,67.6,90.4,124,33.3  /  122,34.3  /  125
,Red,F,72,70.7,100.4,126,35.7  /  126,35.0  /  126
Tamarack Golf Club,Blue,M,70,66.6,88.2,116,33.2  /  117,33.4  /  115
,White,M,70,65.7,86.0,110,32.7  /  108,33.0  /  111
,Gold,M,70,63.0,81.5,100,31.6  /  103,31.4  /  96
,Gold,F,70,66.9,93.1,112,33.5  /  109,33.4  /  114
,Red,F,70,65.0,90.2,107,32.4  /  109,32.6  /  104
Tanner Valley Golf Course,Blue,M,72,68.2,90.6,121,34.4  /  118,33.8  /  123
,White,M,72,67.0,89.1,119,33.9  /  116,33.1  /  122
,Gold,M,72,64.3,83.4,103,32.3  /  99,32.0  /  107
,White,F,70,73.2,101.5,120,37.0  /  125,36.2  /  115
,Red,F,73,69.1,95.3,111,34.8  /  115,34.3  /  107
Tarry Brae Golf Course,Black,M,72,73.8,98.4,133,36.9  /  130,36.9  /  135
,Green,M,72,71.6,95.0,126,35.9  /  123,35.7  /  129
,Gold,M,72,68.7,91.4,123,34.8  /  124,33.9  /  121
,Senior,M,66,63.2,68.6,116,31.7  /  117,31.5  /  115
,Green,F,0,74.0,92.1,127,37.4  /  127,36.6  /  126
,Gold,F,0,72.2,92.1,123,36.5  /  123,35.7  /  123
Tecumseh Golf Club,White,M,35,32.0,41.7,104,32.0  /  104,/
,Red,F,35,32.7,44.7,102,32.7  /  102,/
Terry Hills Golf Course - East North (1-18),Blue,M,72,68.8,91.3,121,34.0  /  124,34.8  /  118
,White,M,72,67.2,89.1,118,33.5  /  122,33.7  /  114
,Gold,M,72,64.7,85.2,111,32.4  /  113,32.3  /  108
,Red,M,72,63.9,84.2,109,32.0  /  113,31.9  /  105
,White,F,72,72.7,102.8,128,36.2  /  131,36.5  /  125
,Gold,F,72,69.4,97.5,120,34.9  /  120,34.5  /  119
,Red,F,72,68.8,96.3,117,34.6  /  119,34.2  /  114
Terry Hills Golf Course - North South (10-27),Blue,M,72,69.4,91.7,120,34.8  /  118,34.6  /  122
,White,M,72,67.6,88.8,114,33.7  /  114,33.9  /  114
,Gold,M,72,64.8,84.6,107,32.3  /  108,32.5  /  105
,Red,M,72,63.9,83.4,105,31.9  /  105,32.0  /  104
,White,F,72,73.0,101.9,123,36.5  /  125,36.5  /  120
,Gold,F,72,69.5,97.6,120,34.5  /  119,35.0  /  120
,Red,F,72,68.6,96.0,116,34.2  /  114,34.4  /  118
Terry Hills Golf Course - South East (19-9),Blue,M,72,68.6,91.4,123,34.6  /  122,34.0  /  124
,White,M,72,67.4,89.3,118,33.9  /  114,33.5  /  122
,Gold,M,72,64.9,85.2,109,32.5  /  105,32.4  /  113
,Red,M,72,64.0,84.2,109,32.0  /  104,32.0  /  113
,White,F,72,72.7,102.3,126,36.5  /  120,36.2  /  131
,Gold,F,72,69.9,98.1,120,35.0  /  120,34.9  /  120
,Red,F,72,69.0,96.9,119,34.4  /  118,34.6  /  119
Teugega Country Club,Blue,M,71,72.0,96.9,134,36.0  /  137,36.0  /  131
,White,M,71,70.4,94.6,130,35.1  /  131,35.3  /  129
,Gold,M,71,67.6,90.9,126,34.3  /  127,33.3  /  124
,Red/Gold Combo,M,71,67.1,89.8,123,33.6  /  121,33.5  /  124
,White,F,73,76.0,109.3,141,38.0  /  142,38.0  /  140
,Gold,F,73,73.0,104.2,132,37.0  /  138,36.0  /  126
,Red/Gold Combo,F,73,72.5,103.0,130,36.3  /  133,36.2  /  126
,Red,F,73,70.4,100.0,126,35.6  /  126,34.8  /  125
The Bridge,Checkered,M,72,76.7,104.2,148,38.8  /  149,37.9  /  147
,Black,M,72,74.4,101.0,143,37.6  /  143,36.8  /  142
,Blue,M,72,71.7,96.5,135,36.0  /  138,35.7  /  131
,White,M,72,68.4,92.6,131,34.3  /  136,34.1  /  125
,White,F,72,73.7,104.2,130,37.1  /  131,36.6  /  128
,Red,F,72,70.6,99.4,122,35.3  /  122,35.3  /  122
The Creek,Silver,M,70,71.9,96.7,134,36.4  /  131,35.5  /  136
,Silver/Red,M,70,70.8,95.3,133,35.8  /  136,35.0  /  129
,Red,M,70,69.8,94.1,131,35.4  /  138,34.4  /  124
,Red/Blue,M,70,69.0,93.3,131,35.0  /  136,34.0  /  125
,Blue,M,70,68.0,92.0,129,34.3  /  133,33.7  /  125
,White,M,70,65.5,88.3,123,33.1  /  123,32.4  /  122
,Family,M,64,60.5,78.6,98,30.0  /  94,30.5  /  101
,Silver,F,70,77.8,111.0,141,39.2  /  140,38.6  /  141
,Red,F,70,75.4,107.9,137,38.1  /  137,37.3  /  137
,Blue,F,70,73.1,103.9,130,36.6  /  130,36.5  /  130
,Blue/White,F,70,71.2,101.1,127,35.6  /  126,35.6  /  127
,White,F,70,68.7,97.6,123,34.3  /  120,34.4  /  125
,Green,F,70,66.6,94.6,119,33.2  /  118,33.4  /  119
,Macdonald,F,62,61.7,85.9,103,30.5  /  99,31.2  /  106
The Edgewood Club of Tivoli,Blue,M,66,65.8,86.2,110,32.9  /  110,32.9  /  110
,White,M,66,65.6,85.4,107,32.8  /  107,32.8  /  107
,White,F,0,69.4,91.2,109,34.7  /  109,34.7  /  109
The Golf Club at Middle Bay,Blue,M,72,73.7,98.8,135,36.4  /  138,37.3  /  132
,White,M,72,72.4,97.2,132,36.0  /  134,36.4  /  129
,Gold,M,72,70.0,93.9,129,34.8  /  130,35.2  /  127
,Gold,F,72,76.5,108.1,134,38.4  /  136,38.1  /  131
,Red,F,72,72.2,102.7,130,36.3  /  129,35.9  /  130
The Greens @ Half Hollow Golf Club,Amethyst,M,60,59.7,77.7,97,29.7  /  96,30.0  /  98
,Jade,M,60,58.3,76.1,94,28.9  /  93,29.4  /  95
,Jade,F,60,60.0,81.7,92,30.0  /  92,30.0  /  92
,Onyx,F,59,55.3,75.0,84,27.7  /  86,27.6  /  81
The Links at Greystone,Championship,M,72,75.6,102.3,144,38.0  /  146,37.6  /  141
,Blue,M,72,72.4,97.9,138,36.4  /  135,36.0  /  140
,White,M,72,70.2,94.2,129,34.9  /  133,35.3  /  125
,Gold,M,72,66.9,88.8,118,33.1  /  118,33.8  /  117
,White,F,72,76.0,109.3,141,37.7  /  139,38.3  /  143
,Gold,F,72,71.9,102.8,131,35.5  /  128,36.4  /  134
The Links at Ivy Ridge,Blue,M,72,73.8,97.9,130,37.4  /  130,36.4  /  129
,White,M,72,71.3,95.2,128,36.1  /  132,35.2  /  124
,Gold,M,72,68.2,90.0,118,34.6  /  123,33.6  /  112
,Red,F,72,69.7,97.3,117,35.0  /  117,34.7  /  117
The Links at Union Vale,#5 - Black,M,72,73.3,98.7,137,36.0  /  137,37.3  /  137
,#4 - Blue,M,72,72.1,96.6,132,35.5  /  135,36.6  /  129
,Combo,M,72,70.9,94.4,127,35.0  /  127,35.9  /  126
,#3 - White,M,72,70.0,93.2,125,34.4  /  121,35.6  /  129
,#2 - Gold,M,72,67.8,90.2,121,33.8  /  119,34.0  /  123
,#1 - Red,M,72,65.0,85.0,108,31.9  /  105,33.1  /  110
,White #3,F,72,75.8,107.8,136,36.9  /  129,38.9  /  142
,Gold #2,F,72,72.9,104.3,134,36.2  /  130,36.7  /  137
,Red #1,F,72,69.9,99.1,125,34.3  /  126,35.6  /  123
The Pheasant Golf Links - The Liberator/The Roc,Blue,M,72,71.6,95.2,127,34.0  /  122,37.6  /  132
,White,M,72,69.9,93.1,125,33.5  /  118,36.4  /  131
,Yellow,M,72,65.2,84.9,106,32.0  /  105,33.2  /  107
