,Unnamed: 0,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
7354,琵琶湖レークサイドゴルフコース,南,ベント,レギュラー,2013.05.21,北,ベント,レギュラー,2013.05.21,70,5596,72.2,125
7355,琵琶湖レークサイドゴルフコース,南,ベント,レディース,2013.05.21,北,ベント,レディース,2013.05.21,70,4787,67.7,115
7356,琵琶湖レークサイドゴルフコース,北,ベント,バック,2013.05.21,中,ベント,バック,2013.05.21,70,5811,73.6,128
7357,琵琶湖レークサイドゴルフコース,北,ベント,レギュラー,2013.05.21,中,ベント,レギュラー,2013.05.21,70,5511,71.9,126
7358,琵琶湖レークサイドゴルフコース,北,ベント,レディース,2013.05.21,中,ベント,レディース,2013.05.21,70,4704,67.4,116
7359,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,チャンピオン1,2021.10.18,IN,ベント,チャンピオン1,2021.10.18,72,7077,80.3,144
7360,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,チャンピオン2,2021.10.18,IN,ベント,チャンピオン2,2021.10.18,72,7043,80.1,144
7361,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,バック,2021.10.18,IN,ベント,バック,2021.10.18,72,6707,78.2,140
7362,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,レギュラー,2021.10.18,IN,ベント,レギュラー,2021.10.18,72,6359,76.3,135
7363,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,フロント,2021.10.18,IN,ベント,フロント,2021.10.18,72,5995,74.1,131
7364,富士スタジアムゴルフ倶楽部南コース,OUT,ベント,レディース,2021.10.18,IN,ベント,レディース,2021.10.18,72,5231,69.9,122
7365,ベアズパウジャパンカントリークラブ,OUT,ベント,レギュラー,2003.07.09,IN,ベント,レギュラー,2003.07.09,72,6526,76.3,137
7366,ベアズパウジャパンカントリークラブ,OUT,ベント,フロント,2003.07.09,IN,ベント,フロント,2003.07.09,72,6039,73.7,130
7367,ベアズパウジャパンカントリークラブ,OUT,ベント,レディース,2003.07.09,IN,ベント,レディース,2003.07.09,72,5494,70.8,123
7368,名神八日市カントリークラブ,比叡,ベント1,レギュラー,2007.12.14,伊吹,ベント1,レギュラー,2007.12.14,72,6311,75.4,134
7369,名神八日市カントリークラブ,比叡,ベント1,フロント1,2007.12.14,伊吹,ベント1,フロント1,2007.12.14,72,5877,73.1,129
7370,名神八日市カントリークラブ,比叡,ベント1,フロント2,2007.12.14,伊吹,ベント1,フロント2_,2007.12.14,72,5339,70.3,121
7371,名神八日市カントリークラブ,比叡,ベント1,レディース1,2007.12.14,伊吹,ベント1,レディース1,2007.12.14,72,5109,69.4,119
7372,名神八日市カントリークラブ,鈴鹿,ベント1,レギュラー,2007.12.14,比叡,ベント1,レギュラー,2007.12.14,72,6398,75.7,135
7373,名神八日市カントリークラブ,鈴鹿,ベント1,フロント1,2007.12.14,比叡,ベント1,フロント1,2007.12.14,72,5976,73.5,130
7374,名神八日市カントリークラブ,鈴鹿,ベント1,フロント2,2007.12.14,比叡,ベント1,フロント2_,2007.12.14,72,5480,70.9,123
7375,名神八日市カントリークラブ,鈴鹿,ベント1,レディース1_,2007.12.14,比叡,ベント1,レディース1,2007.12.14,72,5259,69.9,120
7376,名神八日市カントリークラブ,伊吹,ベント1,レギュラー,2007.12.14,鈴鹿,ベント1,レギュラー,2007.12.14,72,6157,74.5,132
7377,名神八日市カントリークラブ,伊吹,ベント1,フロント1,2007.12.14,鈴鹿,ベント1,フロント1,2007.12.14,72,5809,72.6,127
7378,名神八日市カントリークラブ,伊吹,ベント1,フロント2,2007.12.14,鈴鹿,ベント1,フロント2_,2007.12.14,72,5375,70.4,121
7379,名神八日市カントリークラブ,伊吹,ベント1,レディース1,2007.12.14,鈴鹿,ベント1,レディース1,2007.12.14,72,5122,69.3,118
7380,名神栗東カントリー倶楽部,OUT,ベントA,レギュラー,2006.10.03,IN,ベントA,レギュラー,2006.10.03,72,6698,77.7,141
7381,名神栗東カントリー倶楽部,OUT,ベントA,フロント1,2006.10.03,IN,ベントA,フロント1,2006.10.03,72,6270,75.4,134
7382,名神栗東カントリー倶楽部,OUT,ベントA,フロント2,2006.10.03,IN,ベントA,フロント2,2006.10.03,72,5530,71.5,124
7383,名神栗東カントリー倶楽部,OUT,ベントB,レギュラー,2006.10.03,IN,ベントB,レギュラー,2006.10.03,72,6313,75.6,135
7384,名神栗東カントリー倶楽部,OUT,ベントB,フロント1,2006.10.03,IN,ベントB,フロント1,2006.10.03,72,5900,73.5,130
7385,名神栗東カントリー倶楽部,OUT,ベントB,フロント2,2006.10.03,IN,ベントB,フロント2,2006.10.03,72,5269,70.1,120
7386,名神竜王カントリー倶楽部,OUT,ベント(A),レギュラー,2014.09.03,IN,ベント(A),レギュラー,2014.09.03,72,6516,77.6,140
7387,名神竜王カントリー倶楽部,OUT,ベント(A),フロント,2014.09.03,IN,ベント(A),フロント,2014.09.03,72,6184,75.7,136
7388,名神竜王カントリー倶楽部,OUT,ベント(A),レディース,2014.09.03,IN,ベント(A),レディース,2014.09.03,72,5425,71.6,126
7389,名神竜王カントリー倶楽部,OUT,ベント(B),レギュラー,2014.09.03,IN,ベント(B),レギュラー,2014.09.03,72,6214,75.8,136
7390,名神竜王カントリー倶楽部,OUT,ベント(B),フロント,2014.09.03,IN,ベント(B),フロント,2014.09.03,72,5906,74.1,131
7391,名神竜王カントリー倶楽部,OUT,ベント(B),レディース,2014.09.03,IN,ベント(B),レディース,2014.09.03,72,5152,69.9,120
7392,メイプルヒルズゴルフ倶楽部,OUT,ベント,レギュラー,2015.03.04,IN,ベント,レギュラー,2015.03.04,72,6484,77.3,142
7393,メイプルヒルズゴルフ倶楽部,OUT,ベント,フロント,2015.03.04,IN,ベント,フロント,2015.03.04,72,6110,74.9,138
7394,メイプルヒルズゴルフ倶楽部,OUT,ベント,ゴールド,2015.03.04,IN,ベント,ゴールド,2015.03.04,72,5516,72.0,131
7395,メイプルヒルズゴルフ倶楽部,OUT,ベント,レディース,2015.03.04,IN,ベント,レディース,2015.03.04,72,5005,69.1,125
7396,メイプルヒルズゴルフ倶楽部,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
7397,宇治カントリークラブ,OUT,ベント,レギュラー,2015.11.04,IN,ベント,レギュラー,2015.11.04,72,5974,74.3,137
7398,宇治カントリークラブ,OUT,ベント,フロント1,2015.11.04,IN,ベント,フロント1,2015.11.04,72,5635,72.5,133
7399,宇治カントリークラブ,OUT,ベント,レディース,2015.11.04,IN,ベント,レディース,2015.11.04,72,4934,68.4,125
7400,宇治田原カントリー倶楽部,嘉納,ベント,フロント1,2010.08.04,大杉,ベント,フロント1,2010.08.04,72,6232,77.0,138
7401,宇治田原カントリー倶楽部,嘉納,ベント,レディース1,2010.08.04,大杉,ベント,レディース1,2010.08.04,72,5546,73.2,130
7402,宇治田原カントリー倶楽部,大杉,ベント,フロント1,2010.08.04,大福,ベント,フロント1,2010.08.04,72,6224,76.6,139
7403,宇治田原カントリー倶楽部,大杉,ベント,レディース1,2010.08.04,大福,ベント,レディース1,2010.08.04,72,5453,72.3,130
7404,宇治田原カントリー倶楽部,大福,ベント,フロント1,2010.08.04,嘉納,ベント,フロント1,2010.08.04,72,6112,76.0,137
7405,宇治田原カントリー倶楽部,大福,ベント,レディース1,2010.08.04,嘉納,ベント,レディース1,2010.08.04,72,5225,71.1,126
7406,かさぎゴルフ倶楽部,OUT,ベント,フロント1,2001.06.27,IN,ベント,フロント1,2001.06.27,72,5884,72.8,128
7407,かさぎゴルフ倶楽部,OUT,ベント,フロント2,2001.06.27,IN,ベント,フロント2,2001.06.27,72,5216,69.6,119
7408,亀岡カントリークラブ,OUT,ベント,レギュラー,2012.05.18,IN,ベント,レギュラー,2012.05.18,72,6583,78.7,142
7409,亀岡カントリークラブ,OUT,ベント,フロント,2012.05.18,IN,ベント,フロント,2012.05.18,72,6173,76.4,139
7410,亀岡カントリークラブ,OUT,ベント,ゴールド,2012.05.18,IN,ベント,ゴールド,2012.05.18,72,5434,72.0,126
7411,亀岡カントリークラブ,OUT,ベント,レディース,2012.05.18,IN,ベント,レディース,2012.05.18,72,5238,70.8,124
7412,加茂カントリークラブ,東OUT,ベント右,フロント,2010.04.09,東IN,ベント右,フロント,2010.04.09,72,6103,73.6,130
7413,加茂カントリークラブ,東OUT,ベント右,レディース,2010.04.09,東IN,ベント右,レディース,2010.04.09,72,5334,69.7,120
7414,加茂カントリークラブ,東OUT,ベント左,フロント,2010.04.09,東IN,ベント左,フロント,2010.04.09,72,6147,73.8,131
7415,加茂カントリークラブ,東OUT,ベント左,レディース,2010.04.09,東IN,ベント左,レディース,2010.04.09,72,5418,70.0,120
7416,加茂カントリークラブ,西OUT,ベント右,フロント,2010.04.09,西IN,ベント右,フロント,2010.04.09,72,5748,71.7,125
7417,加茂カントリークラブ,西OUT,ベント右,レディース,2010.04.09,西IN,ベント右,レディース,2010.04.09,72,5161,68.9,117
7418,加茂カントリークラブ,西OUT,ベント左,フロント,2010.04.09,西IN,ベント左,フロント,2010.04.09,72,5599,70.9,123
7419,加茂カントリークラブ,西OUT,ベント左,レディース,2010.04.09,西IN,ベント左,レディース,2010.04.09,72,5011,68.3,116
7420,関西カントリークラブ,OUT,ベント,レギュラー,2014.05.16,IN,ベント,レギュラー,2014.05.16,72,6253,76.6,138
7421,関西カントリークラブ,OUT,ベント,フロント,2014.05.16,IN,ベント,フロント,2014.05.16,72,5947,74.8,134
7422,関西カントリークラブ,OUT,ベント,レディース,2014.05.16,IN,ベント,レディース,2014.05.16,72,5601,72.7,130
7423,京都大原パブリックコース,OUT,ベント(メイン),RT,2007.07.25,IN,ベント(メイン),RT,2007.07.25,72,5796,72.9,128
7424,京都大原パブリックコース,OUT,ベント(メイン),LT・GT,2007.07.25,IN,ベント(メイン),LT・GT,2007.07.25,72,5153,69.6,119
7425,京都大原パブリックコース,OUT,ベント(サブ),RT,2007.07.25,IN,ベント(サブ),RT,2007.07.25,72,5497,71.3,124
7426,京都大原パブリックコース,OUT,ベント(サブ),LT・GT,2007.07.25,IN,ベント(サブ),LT・GT,2007.07.25,72,4856,68.4,116
7427,京都大原パブリックコース,WGOUT,ベント(メイン),RT,2007.07.25,WGイン,ベント(メイン),RT,2007.07.25,72,5604,71.9,126
7428,京都大原パブリックコース,WGOUT,ベント(メイン),LT・GT,2007.07.25,WGイン,ベント(メイン),LT・GT,2007.07.25,72,4963,68.8,117
7429,京都ゴルフ倶楽部,上賀茂OUT,ベント(メイン),バック,2014.07.28,上賀茂イン,ベント(メイン),バック,2014.07.28,69,5827,75.4,144
7430,京都ゴルフ倶楽部,上賀茂OUT,ベント(メイン),レギュラー,2014.07.28,上賀茂イン,ベント(メイン),レギュラー,2014.07.28,69,5512,73.5,140
7431,京都ゴルフ倶楽部,上賀茂OUT,ベント(メイン),フロント,2014.07.28,上賀茂イン,ベント(メイン),フロント,2014.07.28,69,5245,72.1,136
7432,京都ゴルフ倶楽部,上賀茂OUT,ベント(サブ),バック,2014.07.28,上賀茂イン,ベント(サブ),バック,2014.07.28,69,5332,72.4,139
7433,京都ゴルフ倶楽部,上賀茂OUT,ベント(サブ),レギュラー,2014.07.28,上賀茂イン,ベント(サブ),レギュラー,2014.07.28,69,5041,70.7,135
7434,京都ゴルフ倶楽部,上賀茂OUT,ベント(サブ),フロント,2014.07.28,上賀茂イン,ベント(サブ),フロント,2014.07.28,69,4754,68.8,132
7435,京都ゴルフ倶楽部,舟山OUT,コーライ,バック,2014.12.15,舟山イン,コーライ,バック,2014.12.15,66,4627,67.9,125
7436,京都ゴルフ倶楽部,舟山OUT,コーライ,レギュラー,2014.12.15,舟山イン,コーライ,レギュラー,2014.12.15,66,4287,66.0,121
7437,京都ゴルフ倶楽部,舟山OUT,コーライ,フロント,2014.12.15,舟山イン,コーライ,フロント,2014.12.15,66,4008,64.4,118
7438,協和ゴルフクラブ,OUT,ベント,レギュラー,2009.10.06,IN,ベント,レギュラー,2009.10.06,72,6055,73.9,131
7439,協和ゴルフクラブ,OUT,ベント,レディース,2009.10.06,IN,ベント,レディース,2009.10.06,72,5069,69.0,117
7440,久美浜カンツリークラブ,OUT,ベント,レギュラー,2019.04.10,IN,ベント,レギュラー,2019.04.10,72,6137,75.4,137
7441,久美浜カンツリークラブ,OUT,ベント,レディース,2019.04.10,IN,ベント,レディース,2019.04.10,72,5100,70.6,126
7442,クラウンヒルズ京都ゴルフ倶楽部,OUT,ベント,レギュラー,1997.11.11,IN,ベント,レギュラー,1997.11.11,72,5807,72.9,128
7443,クラウンヒルズ京都ゴルフ倶楽部,OUT,ベント,フロント1,1997.11.11,IN,ベント,フロント1,1997.11.11,72,5394,70.7,122
7444,グランベール京都ゴルフ倶楽部,イーストOUT,ベント,レギュラー,2012.12.06,イーストイン,ベント,レギュラー,2012.12.06,72,6521,78.1,138
7445,グランベール京都ゴルフ倶楽部,イーストOUT,ベント,フロント,2012.12.06,イーストイン,ベント,フロント,2012.12.06,72,6107,76.0,133
7446,グランベール京都ゴルフ倶楽部,イーストOUT,ベント,レディース,2012.12.06,イーストイン,ベント,レディース,2012.12.06,72,5678,73.5,129
7447,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント(右),レギュラー,2013.05.10,ウエストイン,ベント(右),レギュラー,2013.05.10,72,6506,77.7,138
7448,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント(右),フロント,2013.05.10,ウエストイン,ベント(右),フロント,2013.05.10,72,6129,75.3,135
7449,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント(右),レディース,2013.05.10,ウエストイン,ベント(右),レディース,2013.05.10,72,5704,72.8,130
7450,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント,レギュラー,2013.05.10,ウエストイン,ベント,レギュラー,2013.05.10,72,6320,76.2,135
7451,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント,フロント,2013.05.10,ウエストイン,ベント,フロント,2013.05.10,72,5944,74.1,131
7452,グランベール京都ゴルフ倶楽部,ウエストOUT,ベント,レディース,2013.05.10,ウエストイン,ベント,レディース,2013.05.10,72,5519,71.7,126
7453,城陽カントリー倶楽部,東・OUT,ベント,Back1,2011.09.10,東・イン,ベント,Back1,2011.09.10,72,7014,81.4,145
7454,城陽カントリー倶楽部,東・OUT,ベント,Back2,2011.09.10,東・イン,ベント,Back2,2011.09.10,72,6808,80.2,143
7455,城陽カントリー倶楽部,東・OUT,ベント,Regular,2011.09.10,東・イン,ベント,Regular,2011.09.10,72,6525,78.7,139
7456,城陽カントリー倶楽部,東・OUT,ベント,Front1,2011.09.10,東・イン,ベント,Front1,2011.09.10,72,6206,76.9,135
7457,城陽カントリー倶楽部,東・OUT,ベント,Front2,2011.09.10,東・イン,ベント,Front2,2011.09.10,72,5634,73.7,129
7458,城陽カントリー倶楽部,東・OUT,ベント,Ladies,2011.09.10,東・イン,ベント,Ladies,2011.09.10,72,5348,72.0,126
7459,城陽カントリー倶楽部,西・OUT,ベント,Back,2018.05.02,西・イン,ベント,Back,2018.05.02,71,6241,77.1,145
7460,城陽カントリー倶楽部,西・OUT,ベント,Regular,2018.05.02,西・イン,ベント,Regular,2018.05.02,71,5951,75.5,140
7461,城陽カントリー倶楽部,西・OUT,ベント,Front1,2018.05.02,西・イン,ベント,Front1,2018.05.02,71,5714,74.1,137
7462,城陽カントリー倶楽部,西・OUT,ベント,Front2,2018.05.02,西・イン,ベント,Front2,2018.05.02,71,5364,72.2,131
7463,城陽カントリー倶楽部,西・OUT,ベント,カジュアル,2018.05.02,西・イン,ベント,カジュアル,2018.05.02,71,3871,64.0,115
7464,太閤坦カントリークラブ,OUT,コーライ,レギュラー,1971.07.01,IN,コーライ,レギュラー,1971.07.01,72,6409,73.9,131
7465,太閤坦カントリークラブ,OUT,コーライ,フロント1,1971.07.01,IN,コーライ,フロント1,1971.07.01,72,5535,69.5,119
7466,田辺カントリー倶楽部,OUT,ベント,バック,2011.08.24,IN,ベント,バック,2011.08.24,72,6450,78.3,151
7467,田辺カントリー倶楽部,OUT,ベント,レギュラー,2011.08.24,IN,ベント,レギュラー,2011.08.24,72,6139,76.4,146
7468,田辺カントリー倶楽部,OUT,ベント,ゴールド,2014.06.25,IN,ベント,ゴールド,2014.06.25,72,5595,73.4,139
7469,田辺カントリー倶楽部,OUT,ベント,レディース,2014.06.25,IN,ベント,レディース,2014.06.25,72,5352,72.0,135
7470,田辺カントリー倶楽部,OUT,ベント,ダイヤモンド,2011.08.24,IN,ベント,ダイヤモンド,2011.08.24,72,4743,68.6,132
7471,月ヶ瀬カントリークラブ,OUT,コーライ,フロント1,1996.05.01,IN,コーライ,フロント1,1996.05.01,72,6245,74.0,131
7472,月ヶ瀬カントリークラブ,OUT,コーライ,フロント2,1996.05.01,IN,コーライ,フロント2,1996.05.01,72,5692,71.1,123
7473,日清都カントリークラブ,宇治,ベント,ブラック,2014.05.29,醍醐,ベント,ブラック,2014.05.29,72,6479,79.0,147
7474,日清都カントリークラブ,宇治,ベント,ブルー,2014.05.29,醍醐,ベント,ブルー,2014.05.29,72,6160,77.2,143
7475,日清都カントリークラブ,宇治,ベント,ホワイト,2014.05.29,醍醐,ベント,ホワイト,2014.05.29,72,5829,75.2,138
7476,日清都カントリークラブ,宇治,ベント,レッド,2014.05.29,醍醐,ベント,レッド,2014.05.29,72,5317,72.2,132
7477,日清都カントリークラブ,醍醐,ベント,ブラック,2014.05.29,都,ベント,ブラック,2014.05.29,72,6366,77.3,143
7478,日清都カントリークラブ,醍醐,ベント,ブルー,2014.05.29,都,ベント,ブルー,2014.05.29,72,6033,75.3,138
7479,日清都カントリークラブ,醍醐,ベント,ホワイト,2014.05.29,都,ベント,ホワイト,2014.05.29,72,5780,73.8,135
7480,日清都カントリークラブ,醍醐,ベント,レッド,2014.05.29,都,ベント,レッド,2014.05.29,72,5354,71.3,129
7481,日清都カントリークラブ,都,ベント,ブラック,2014.05.29,宇治,ベント,ブラック,2014.05.29,72,6567,78.7,146
7482,日清都カントリークラブ,都,ベント,ブルー,2014.05.29,宇治,ベント,ブルー,2014.05.29,72,6329,77.3,143
7483,日清都カントリークラブ,都,ベント,ホワイト,2014.05.29,宇治,ベント,ホワイト,2014.05.29,72,5967,75.0,139
7484,日清都カントリークラブ,都,ベント,レッド,2014.05.29,宇治,ベント,レッド,2014.05.29,72,5393,71.7,131
7485,東城陽ゴルフ倶楽部,OUT,ベント,バック,2013.05.16,IN,ベント,バック,2013.05.16,72,6282,78.0,140
7486,東城陽ゴルフ倶楽部,OUT,ベント,レギュラー,2013.05.16,IN,ベント,レギュラー,2013.05.16,72,6065,76.9,137
7487,東城陽ゴルフ倶楽部,OUT,ベント,フロント,2010.12.09,IN,ベント,フロント,2010.12.09,72,5697,74.5,135
7488,東城陽ゴルフ倶楽部,OUT,ベント,レディース,2010.12.09,IN,ベント,レディース,2010.12.09,72,5029,70.8,127
7489,東城陽ゴルフ倶楽部,OUT,ベント,プラチナ,2010.12.09,IN,ベント,プラチナ,2010.12.09,72,4200,66.2,117
7490,福知山カントリー倶楽部,OUT,コーライ,フロント1,1980.08.01,IN,コーライ,フロント1,1980.08.01,72,5999,72.9,128
7491,舞鶴カントリークラブ,OUT,ベント,バック,2015.08.19,IN,ベント,バック,2015.08.19,72,7057,81.4,148
7492,舞鶴カントリークラブ,OUT,ベント,レギュラー,2015.08.19,IN,ベント,レギュラー,2015.08.19,72,6671,79.3,144
7493,舞鶴カントリークラブ,OUT,ベント,フロント1,2015.08.19,IN,ベント,フロント1,2015.08.19,72,6244,76.3,137
7494,舞鶴カントリークラブ,OUT,ベント,レディース,2015.08.19,IN,ベント,レディース,2015.08.19,72,5109,70.0,124
7495,舞鶴カントリークラブ,OUT,ベント,研修会,2015.08.19,IN,ベント,研修会,2015.08.19,72,6820,80.1,145
7496,美加ノ原カンツリークラブ,かもOUT,ベント(メイン),フロント,2009.05.12,かもIN,ベント(メイン),フロント,2009.05.12,72,5807,72.3,126
7497,美加ノ原カンツリークラブ,かもOUT,ベント(メイン),レディース,2009.05.12,かもIN,ベント(メイン),レディース,2009.05.12,72,5582,71.1,123
7498,美加ノ原カンツリークラブ,かもOUT,ベント(サブ),フロント,2009.05.12,かもIN,ベント(サブ),フロント,2009.05.12,72,5506,70.8,123
7499,美加ノ原カンツリークラブ,かもOUT,ベント(サブ),レディース,2009.05.12,かもIN,ベント(サブ),レディース,2009.05.12,72,5281,69.7,120
7500,美加ノ原カンツリークラブ,みかさOUT,ベント(メイン),フロント,2009.05.12,みかさIN,ベント(メイン),フロント,2009.05.12,72,5941,73.5,130
7501,美加ノ原カンツリークラブ,みかさOUT,ベント(メイン),レディース,2009.05.12,みかさIN,ベント(メイン),レディース,2009.05.12,72,5638,71.9,126
7502,美加ノ原カンツリークラブ,みかさOUT,ベント(サブ),フロント,2009.05.12,みかさIN,ベント(サブ),フロント,2009.05.12,72,5618,71.9,126
7503,美加ノ原カンツリークラブ,みかさOUT,ベント(サブ),レディース,2009.05.12,みかさIN,ベント(サブ),レディース,2009.05.12,72,5315,70.4,121
7504,瑞穂ゴルフ倶楽部,OUT,ベント,レギュラー,2017.05.23,IN,ベント,レギュラー,2017.05.23,72,6427,76.2,134
7505,瑞穂ゴルフ倶楽部,OUT,ベント,フロント,2017.05.23,IN,ベント,フロント,2017.05.23,72,5994,73.8,130
7506,瑞穂ゴルフ倶楽部,OUT,ベント,レディース,2017.05.23,IN,ベント,レディース,2017.05.23,72,5365,70.3,122
7507,宮津カントリークラブ,OUT,ベント,レギュラー,2019.04.09,IN,ベント,レギュラー,2019.04.09,72,6185,76.1,140
7508,宮津カントリークラブ,OUT,ベント,フロント1,2019.04.09,IN,ベント,フロント1,2019.04.09,72,5857,74.2,135
7509,宮津カントリークラブ,OUT,ベント,レディース,2019.04.09,IN,ベント,レディース,2019.04.09,72,5167,70.3,128
7510,宮津カントリークラブ,OUT,ベント,レディース フロント,2019.04.09,IN,ベント,レディース フロント,2019.04.09,72,4504,66.6,119
7511,レイクフォレストリゾート,松,ベント,フロント1_,2019.04.09,楠,ベント,フロント1_,2019.04.09,72,6094,73.4,129
7512,レイクフォレストリゾート,松,ベント,フロント2_,2019.04.09,楠,ベント,フロント2,1989.06.22,72,5551,70.6,122
7513,レイクフォレストリゾート,楠,ベント,フロント1,1989.06.22,樫,ベント,フロント1_,1989.06.22,72,6019,73.1,129
7514,レイクフォレストリゾート,楠,ベント,フロント2,1989.06.22,樫,ベント,フロント2_,1989.06.22,72,5584,70.8,123
7515,レイクフォレストリゾート,樫,ベント,フロント1,1989.06.22,松,ベント,フロント1,1989.06.22,72,6055,73.1,129
7516,レイクフォレストリゾート,樫,ベント,フロント2,1989.06.22,松,ベント,フロント2,1989.06.22,72,5541,70.4,121
7517,レイクフォレストリゾート,センチュリーOUT,ベント,フロント1,1986.08.17,センチュリーイン,ベント,フロント1,1986.08.17,72,5874,72.9,128
7518,レイクフォレストリゾート,センチュリーOUT,ベント,フロント2,1986.08.17,センチュリーイン,ベント,フロント2,1986.08.17,72,5112,69.2,118
7519,れいせんゴルフ倶楽部,OUT,ベント,バック,2019.08.26,IN,ベント,バック,2019.08.26,72,6496,77.7,139
7520,れいせんゴルフ倶楽部,OUT,ベント,レギュラー,2019.08.26,IN,ベント,レギュラー,2019.08.26,72,6019,75.0,134
7521,れいせんゴルフ倶楽部,OUT,ベント,フロント1,2019.08.26,IN,ベント,フロント1,2019.08.26,72,5623,72.8,129
7522,れいせんゴルフ倶楽部,OUT,ベント,レディース,2019.08.26,IN,ベント,レディース,2019.08.26,72,5124,70.1,123
7523,れいせんゴルフ倶楽部,コース,グリーン,ティー,査定日,コース,グリーン,ティー,査定日,Par,Yards,CourseRating,SlopeRating
7524,天野山カントリークラブ,東,ベント・メイン,フロント_,査定日,西,ベント・メイン,フロント_,査定日,72,5930,73.3,129
7525,天野山カントリークラブ,東,ベント・メイン,レディース_,査定日,西,ベント・メイン,レディース,2009.03.25,72,5330,70.3,121
7526,天野山カントリークラブ,東,ベント・サブ,フロント,2009.03.25,西,ベント・サブ,フロント,2009.03.25,72,5631,71.8,125
7527,天野山カントリークラブ,東,ベント・サブ,レディース__,2009.03.25,西,ベント・サブ,レディース,2009.03.25,72,5022,68.9,117
7528,天野山カントリークラブ,西,ベント・メイン,フロント,2009.03.25,北,ベント・メイン,フロント,2009.03.25,72,6242,74.6,133
7529,天野山カントリークラブ,西,ベント・メイン,レディース_,2009.03.25,北,ベント・メイン,レディース,2009.03.25,72,5548,71.0,123
7530,天野山カントリークラブ,西,ベント・サブ,フロント,2009.03.25,北,ベント・サブ,フロント,2009.03.25,72,5895,72.8,128
7531,天野山カントリークラブ,西,ベント・サブ,レディース,2009.03.25,北,ベント・サブ,レディース_,2009.03.25,72,5214,69.3,118
7532,天野山カントリークラブ,西,ベント・メイン,フロント__,2009.03.25,南,ベント,フロント_,2009.03.25,72,5976,73.0,128
7533,天野山カントリークラブ,西,ベント・メイン,レディース__,2009.03.25,南,ベント,レディース_,2009.03.25,72,5362,70.0,120
7534,天野山カントリークラブ,西,ベント・サブ,フロント,2009.03.25,南,ベント,フロント,2009.03.25,72,5795,72.1,126
7535,天野山カントリークラブ,西,ベント・サブ,レディース_,2009.03.25,南,ベント,レディース__,2009.03.25,72,5181,69.1,118
7536,天野山カントリークラブ,北,ベント・メイン,フロント,2009.03.25,東,ベント・メイン,フロント_,2009.03.25,72,5920,73.3,129
7537,天野山カントリークラブ,北,ベント・メイン,レディース__,2009.03.25,東,ベント・メイン,レディース__,2009.03.25,72,5274,70.1,120
7538,天野山カントリークラブ,北,ベント・サブ,フロント,2009.03.25,東,ベント・サブ,フロント,2009.03.25,72,5636,71.8,125
7539,天野山カントリークラブ,北,ベント・サブ,レディース,2009.03.25,東,ベント・サブ,レディース_,2009.03.25,72,4994,68.8,117
7540,天野山カントリークラブ,南,ベント,フロント,2009.03.25,東,ベント・メイン,フロント,2009.03.25,72,5654,71.7,125
7541,天野山カントリークラブ,南,ベント,レディース,2009.03.25,東,ベント・メイン,レディース,2009.03.25,72,5088,69.1,118
7542,天野山カントリークラブ,南,ベント,フロント__,2009.03.25,東,ベント・サブ,フロント_,2009.03.25,72,5536,71.1,123
7543,天野山カントリークラブ,南,ベント,レディース,2009.03.25,東,ベント・サブ,レディース,2009.03.25,72,4961,68.6,117
7544,天野山カントリークラブ,南,ベント,フロント_,2009.03.25,北,ベント・メイン,フロント_,2009.03.25,72,5966,73.0,128
7545,天野山カントリークラブ,南,ベント,レディース,2009.03.25,北,ベント・メイン,レディース_,2009.03.25,72,5306,69.8,120
7546,天野山カントリークラブ,南,ベント,フロント,2009.03.25,北,ベント・サブ,フロント,2009.03.25,72,5800,72.1,126
7547,天野山カントリークラブ,南,ベント,レディース_,2009.03.25,北,ベント・サブ,レディース__,2009.03.25,72,5153,69.0,117
7548,アートレイクゴルフ倶楽部,OUT,ベント,レギュラー,2016.11.15,IN,ベント,レギュラー,2016.11.15,72,6560,77.1,137
7549,アートレイクゴルフ倶楽部,OUT,ベント,フロント,2016.11.15,IN,ベント,フロント,2016.11.15,72,6039,74.5,131
7550,アートレイクゴルフ倶楽部,OUT,ベント,シニア,2016.11.15,IN,ベント,シニア,2016.11.15,72,5675,72.7,127
7551,アートレイクゴルフ倶楽部,OUT,ベント,レディース,2016.11.15,IN,ベント,レディース,2016.11.15,72,5504,71.9,123
7552,泉ヶ丘カントリークラブ,葛城,ベント,バック,2015.04.24,岩湧,ベント,バック,2015.04.24,72,7101,81.4,148
7553,泉ヶ丘カントリークラブ,葛城,ベント,レギュラー,2015.04.24,岩湧,ベント,レギュラー,2015.04.24,72,6725,79.4,144
